1.5394, 0.932636, 1.44618
1.54226, 0.934715, 1.45094
1.55448, 0.937315, 1.46153
1.54609, 0.918905, 1.47108
1.55064, 0.900284, 1.47255
1.55395, 0.889591, 1.48328
1.55277, 0.877443, 1.50427
1.55227, 0.869367, 1.51216
1.55547, 0.856687, 1.50935
1.55514, 0.850857, 1.51788
1.55576, 0.837939, 1.51034
1.55397, 0.831869, 1.51379
1.55653, 0.826698, 1.5137
1.55866, 0.814087, 1.51086
1.55788, 0.806515, 1.51303
1.5542, 0.792517, 1.49589
1.54799, 0.796631, 1.48941
1.54826, 0.797534, 1.48073
1.54505, 0.809272, 1.44942
1.5246, 0.802662, 1.42912
1.51921, 0.808203, 1.43154
1.51647, 0.811806, 1.42961
1.51301, 0.814117, 1.4374
1.49636, 0.806191, 1.42541
1.48768, 0.797768, 1.42169
1.48025, 0.804268, 1.42116
1.46457, 0.803665, 1.4298
1.45696, 0.794059, 1.42806
1.43138, 0.790068, 1.42448
1.42279, 0.782507, 1.42447
1.40879, 0.775066, 1.42384
1.40395, 0.769407, 1.42014
1.3981, 0.765286, 1.42034
1.3875, 0.758225, 1.42631
1.38161, 0.750036, 1.42775
1.37326, 0.736804, 1.42842
1.35601, 0.72368, 1.43117
1.33724, 0.707124, 1.42468
1.33104, 0.696974, 1.42699
1.32651, 0.684544, 1.43143
1.32115, 0.676017, 1.43097
1.31747, 0.648925, 1.44957
1.3105, 0.61466, 1.45591
1.31123, 0.61236, 1.45006
1.30359, 0.602477, 1.45335
1.30837, 0.58828, 1.44693
1.3145, 0.574771, 1.44042
1.3129, 0.567934, 1.43229
1.31444, 0.560411, 1.41732
1.3182, 0.533141, 1.41658
1.3172, 0.520538, 1.40889
1.31838, 0.503127, 1.39612
1.31702, 0.485769, 1.38764
1.31141, 0.472571, 1.38688
1.30605, 0.458212, 1.37982
1.30587, 0.44345, 1.36769
1.30086, 0.428222, 1.35938
1.29136, 0.417907, 1.35525
1.28605, 0.39904, 1.35025
1.28083, 0.377014, 1.34239
1.27752, 0.355739, 1.33615
1.27099, 0.315605, 1.32164
1.26432, 0.295968, 1.31417
1.25724, 0.272998, 1.30418
1.24516, 0.25657, 1.3037
1.23271, 0.219535, 1.29787
1.21124, 0.208721, 1.30685
1.19783, 0.191654, 1.30248
1.18624, 0.167303, 1.29945
1.17267, 0.144331, 1.3001
1.15836, 0.125979, 1.30027
1.14548, 0.112808, 1.307
1.12116, 0.0789743, 1.30701
1.10925, 0.0651897, 1.30529
1.09504, 0.0528775, 1.30289
1.08133, 0.0435289, 1.30291
1.07111, 0.0373297, 1.30131
1.05676, 0.0341841, 1.30597
1.03483, 0.0371267, 1.31602
1.02002, 0.019497, 1.31093
0.998774, 0.00962692, 1.31097
0.963779, -0.00544018, 1.31201
0.94851, -0.0160028, 1.31196
0.926405, -0.0249992, 1.31817
0.906228, -0.0344052, 1.3252
0.887446, -0.0436983, 1.33684
0.868978, -0.0479947, 1.34674
0.852625, -0.0589553, 1.35813
0.834615, -0.0661558, 1.37774
0.821313, -0.0677751, 1.39146
0.804752, -0.075937, 1.41
0.792157, -0.0882643, 1.42324
0.777573, -0.103325, 1.43975
0.76803, -0.117198, 1.45179
0.753077, -0.130649, 1.46631
0.737718, -0.133551, 1.48543
0.724543, -0.143865, 1.50173
0.713696, -0.153835, 1.51613
0.708227, -0.159142, 1.53808
0.698965, -0.15904, 1.56024
0.692052, -0.159773, 1.58747
0.689408, -0.179252, 1.61067
0.686946, -0.18852, 1.63034
0.679496, -0.199228, 1.64642
0.669386, -0.239098, 1.68582
0.650985, -0.256257, 1.70455
0.632099, -0.285877, 1.7039
0.624339, -0.319333, 1.70386
0.586886, -0.323985, 1.69219
0.520332, -0.347336, 1.69812
0.494562, -0.36279, 1.68037
0.430055, -0.379441, 1.67095
0.403419, -0.395, 1.66684
0.355435, -0.382762, 1.65882
0.315296, -0.389151, 1.64493
0.250649, -0.39257, 1.61587
0.236165, -0.377064, 1.60522
0.192913, -0.361864, 1.56667
0.178827, -0.358549, 1.57035
0.136978, -0.351724, 1.54758
0.110923, -0.337468, 1.54688
0.0836129, -0.339407, 1.53328
0.0575898, -0.328539, 1.5292
0.0345351, -0.318648, 1.52336
0.00703716, -0.319293, 1.51227
-0.0136691, -0.311533, 1.50949
-0.0392066, -0.302575, 1.5078
-0.0645505, -0.302391, 1.50194
-0.0861719, -0.295031, 1.49792
-0.109408, -0.29186, 1.49432
-0.164131, -0.300096, 1.48293
-0.186007, -0.302292, 1.47199
-0.203642, -0.297435, 1.46856
-0.226675, -0.302849, 1.45676
-0.237457, -0.293804, 1.44892
-0.286283, -0.298727, 1.43559
-0.304553, -0.298403, 1.42439
-0.324554, -0.295778, 1.41811
-0.341426, -0.292709, 1.4054
-0.364109, -0.293509, 1.39641
-0.382324, -0.289681, 1.38659
-0.400681, -0.282336, 1.38475
-0.421086, -0.28244, 1.36995
-0.445627, -0.277857, 1.36724
-0.474326, -0.279938, 1.37335
-0.490274, -0.270546, 1.36466
-0.50911, -0.262367, 1.35228
-0.510475, -0.241653, 1.32761
-0.528595, -0.235192, 1.32254
-0.54673, -0.218422, 1.32648
-0.567872, -0.211235, 1.32748
-0.577137, -0.194243, 1.32106
-0.602773, -0.182654, 1.3265
-0.611884, -0.169752, 1.31162
-0.648734, -0.148469, 1.32767
-0.653858, -0.13242, 1.32311
-0.662147, -0.115263, 1.32118
-0.664302, -0.101366, 1.3125
-0.672542, -0.0901511, 1.30766
-0.677286, -0.0788388, 1.30541
-0.682667, -0.0655885, 1.3097
-0.680815, -0.0479048, 1.30667
-0.67952, -0.0350379, 1.30289
-0.679078, -0.0248924, 1.29997
-0.683156, -0.0138112, 1.29871
-0.691758, -0.00724268, 1.29922
-0.690945, 0.00354224, 1.29654
-0.680057, 0.0126413, 1.29672
-0.688651, 0.0223956, 1.30917
-0.697218, 0.025605, 1.31547
-0.689364, 0.0326163, 1.32337
-0.691988, 0.0367415, 1.33839
-0.690884, 0.0382152, 1.35148
-0.694523, 0.0394873, 1.36735
-0.700921, 0.0423087, 1.38454
-0.711243, 0.0476391, 1.39946
-0.718443, 0.0543813, 1.42362
-0.726686, 0.0529529, 1.43029
-0.739464, 0.0542626, 1.44207
-0.742723, 0.0574464, 1.45623
-0.751856, 0.0529859, 1.45823
-0.753351, 0.0455112, 1.46415
-0.769301, 0.0569277, 1.47559
-0.777692, 0.0495422, 1.47051
-0.777363, 0.0472202, 1.47691
-0.777862, 0.0465598, 1.48522
-0.80059, 0.0626443, 1.48523
-0.81068, 0.0862665, 1.49852
-0.823679, 0.136395, 1.50741
-0.848006, 0.160154, 1.49575
-0.852323, 0.188375, 1.52637
-0.863158, 0.151348, 1.54306
-0.868951, 0.163012, 1.54869
-0.881825, 0.181946, 1.53918
-0.893637, 0.198485, 1.52492
-0.898029, 0.209347, 1.54775
-0.884379, 0.224236, 1.54694
-0.89333, 0.231144, 1.54654
-0.901944, 0.242125, 1.55199
-0.899959, 0.253463, 1.55609
-0.930829, 0.265664, 1.56783
-0.934251, 0.277114, 1.57437
-0.927997, 0.28351, 1.57232
-0.919518, 0.290461, 1.58003
-0.910954, 0.299276, 1.58137
-0.906829, 0.308267, 1.57473
-0.90384, 0.31925, 1.59143
-0.914815, 0.318743, 1.59444
-0.922688, 0.324158, 1.59196
-0.916358, 0.32535, 1.59951
-0.914127, 0.332403, 1.60455
-0.920055, 0.336939, 1.59798
-0.920419, 0.343968, 1.59065
-0.908617, 0.342873, 1.5864
-0.902623, 0.347111, 1.58366
-0.903604, 0.349575, 1.5787
-0.895648, 0.351181, 1.57379
-0.900246, 0.353873, 1.57416
-0.895821, 0.357003, 1.57259
-0.894184, 0.35514, 1.57733
-0.884249, 0.352752, 1.55112
-0.865728, 0.353964, 1.55048
-0.867872, 0.356319, 1.5644
-0.894391, 0.352481, 1.57581
-0.90512, 0.350566, 1.57022
-0.909139, 0.341323, 1.55619
-0.903377, 0.343149, 1.56346
-0.915818, 0.340398, 1.55893
-0.91811, 0.336838, 1.56644
-0.927694, 0.340636, 1.55134
-0.924391, 0.333744, 1.56545
-0.930584, 0.330828, 1.57695
-0.929092, 0.330208, 1.56685
-0.935516, 0.323258, 1.58795
-0.916523, 0.317755, 1.57687
-0.92575, 0.316304, 1.5831
-0.925446, 0.319356, 1.59224
-0.936944, 0.33315, 1.61171
-0.939212, 0.333037, 1.61507
-0.93139, 0.330465, 1.60952
-0.930058, 0.317096, 1.58447
-0.930083, 0.314827, 1.57938
-0.932617, 0.316504, 1.59655
-0.94839, 0.301976, 1.56821
-0.93934, 0.297723, 1.54622
-0.935277, 0.298775, 1.5594
-0.932514, 0.291264, 1.53719
-0.921638, 0.292044, 1.53633
-0.925712, 0.294482, 1.54724
-0.916642, 0.284647, 1.53244
-0.894227, 0.282037, 1.52859
-0.884318, 0.274571, 1.51122
-0.892507, 0.2751, 1.49997
-0.863899, 0.251254, 1.48445
-0.857198, 0.249087, 1.47733
-0.851274, 0.242096, 1.46685
-0.849144, 0.23453, 1.46407
-0.831109, 0.232135, 1.4522
-0.825851, 0.223377, 1.45112
-0.817629, 0.211746, 1.44813
-0.813141, 0.2091, 1.43518
-0.800357, 0.20447, 1.42882
-0.810021, 0.193841, 1.43566
-0.80293, 0.183496, 1.42814
-0.803512, 0.177377, 1.42895
-0.794224, 0.171347, 1.42261
-0.792475, 0.162387, 1.41598
-0.789179, 0.154771, 1.42249
-0.79241, 0.152221, 1.42137
-0.798045, 0.145617, 1.42581
-0.794678, 0.137936, 1.42218
-0.79455, 0.131657, 1.4211
-0.791515, 0.123685, 1.41691
-0.802596, 0.116849, 1.4072
-0.799736, 0.108153, 1.40207
-0.79585, 0.0992903, 1.39125
-0.79366, 0.0879752, 1.39383
-0.80239, 0.0805884, 1.39089
-0.803229, 0.0710355, 1.38398
-0.799719, 0.059411, 1.38153
-0.798139, 0.0458217, 1.37633
-0.790133, 0.0297174, 1.3698
-0.784419, 0.015772, 1.37415
-0.783854, -0.00108671, 1.36861
-0.777516, -0.0193986, 1.36773
-0.769615, -0.0358292, 1.36962
-0.761141, -0.053581, 1.3642
-0.749774, -0.0722026, 1.36634
-0.740571, -0.0915655, 1.37379
-0.729456, -0.10824, 1.37958
-0.720289, -0.127136, 1.38643
-0.705968, -0.145667, 1.38484
-0.690623, -0.162541, 1.3855
-0.680863, -0.1793, 1.39478
-0.666612, -0.197017, 1.39839
-0.660952, -0.213404, 1.40254
-0.65149, -0.227787, 1.40511
-0.635539, -0.244939, 1.41689
-0.622695, -0.262309, 1.4155
-0.607113, -0.277317, 1.41919
-0.59296, -0.286037, 1.43126
-0.581128, -0.295697, 1.43735
